Customer_id,Gender,Age,City,Order_id,Order_date,Restaurant_name,Dish_Name,Category,Quantity,Price,Payment_method,Order_frequency,Churned,Rating,Delivery_status
C6020,OTHER,Teenager,Multan,O10020,8/25/2024,Subway,Burger,Italian,3,919.21,Wallet,4,Inactive,5,Delivered
C4918,OTHER,Teenager,Multan,O8918,8/25/2024,Burger King,Burger,Fast Food,5,991.87,Cash,13,Inactive,3,Delayed
C5236,OTHER,Adult,Karachi,O9236,8/25/2024,Subway,Sandwich,Italian,1,1138.15,Cash,10,Active,3,Delivered
C2395,MALE,Adult,Peshawar,O6395,8/25/2024,Pizza Hut,Pasta,Dessert,1,1289.8,Cash,28,Inactive,3,Delayed
C6075,MALE,Adult,Islamabad,O10075,8/25/2024,McDonald's,Sandwich,Continental,3,1438.67,Wallet,25,Inactive,1,Delivered
C2827,MALE,Teenager,Multan,O6827,8/26/2023,Pizza Hut,Sandwich,Italian,3,192.88,Wallet,26,Active,3,Cancelled
C6340,MALE,Senior,Multan,O10340,8/26/2023,Burger King,Sandwich,Continental,2,209.77,Cash,16,Active,3,Cancelled
C6362,FEMALE,Senior,Islamabad,O10362,8/26/2023,Burger King,Pizza,Chinese,4,343.52,Card,34,Active,3,Delivered
C6250,MALE,Teenager,Lahore,O10250,8/26/2023,McDonald's,Pasta,Chinese,5,576.33,Card,7,Active,3,Cancelled
C1929,FEMALE,Teenager,Peshawar,O5929,8/26/2023,KFC,Fries,Continental,1,599.7,Wallet,35,Active,4,Delayed
C1351,FEMALE,Adult,Karachi,O5351,8/26/2023,KFC,Fries,Chinese,3,761.47,Card,3,Inactive,2,Delivered
C4748,OTHER,Adult,Peshawar,O8748,8/26/2023,Subway,Sandwich,Italian,5,909.48,Wallet,3,Inactive,3,Cancelled
C1614,OTHER,Adult,Lahore,O5614,8/26/2023,Subway,Pizza,Italian,1,956.03,Card,39,Inactive,5,Delivered
C1454,FEMALE,Adult,Islamabad,O5454,8/26/2023,McDonald's,Pizza,Italian,2,1030.25,Wallet,5,Active,1,Cancelled
C5513,MALE,Teenager,Islamabad,O9513,8/26/2023,KFC,Pizza,Continental,3,1044.89,Card,31,Inactive,2,Delayed
C5444,OTHER,Teenager,Peshawar,O9444,8/26/2023,Subway,Pasta,Chinese,3,1052.17,Cash,12,Inactive,3,Delayed
C5124,MALE,Adult,Lahore,O9124,8/26/2023,McDonald's,Burger,Continental,3,1065.15,Cash,38,Inactive,2,Cancelled
C5795,FEMALE,Senior,Islamabad,O9795,8/26/2023,KFC,Pizza,Italian,5,1267.2,Card,32,Active,5,Delayed
C3338,FEMALE,Senior,Lahore,O7338,8/26/2023,McDonald's,Burger,Chinese,2,1471.81,Wallet,25,Active,3,Delivered
C5880,FEMALE,Senior,Peshawar,O9880,8/26/2024,Subway,Burger,Continental,5,358.1,Wallet,22,Inactive,1,Delivered
C3659,FEMALE,Senior,Peshawar,O7659,8/26/2024,McDonald's,Pasta,Dessert,2,482.49,Wallet,18,Inactive,3,Delayed
C4115,FEMALE,Adult,Multan,O8115,8/26/2024,Burger King,Sandwich,Chinese,3,495.84,Card,27,Inactive,2,Cancelled
C6336,FEMALE,Senior,Islamabad,O10336,8/26/2024,KFC,Pizza,Fast Food,3,926.02,Wallet,45,Active,1,Cancelled
C2278,OTHER,Adult,Lahore,O6278,8/26/2024,KFC,Sandwich,Fast Food,4,1008.46,Wallet,10,Inactive,2,Delayed
C5091,OTHER,Senior,Lahore,O9091,8/26/2024,Burger King,Burger,Continental,5,1226.24,Wallet,39,Inactive,3,Delayed
C5046,OTHER,Teenager,Islamabad,O9046,8/27/2023,KFC,Fries,Chinese,1,196.28,Card,22,Inactive,4,Delivered
C4729,FEMALE,Teenager,Multan,O8729,8/27/2023,KFC,Fries,Chinese,2,198.12,Card,7,Inactive,3,Cancelled
C4382,MALE,Senior,Multan,O8382,8/27/2023,Pizza Hut,Pizza,Dessert,3,222.14,Wallet,4,Inactive,2,Delayed
C2454,OTHER,Teenager,Karachi,O6454,8/27/2023,KFC,Pizza,Italian,1,249.9,Cash,20,Inactive,1,Delayed
C3247,FEMALE,Senior,Multan,O7247,8/27/2023,McDonald's,Sandwich,Italian,5,275.53,Cash,7,Active,2,Delivered
C3588,OTHER,Teenager,Lahore,O7588,8/27/2023,Subway,Burger,Continental,1,364.91,Card,1,Active,5,Delayed
C1827,OTHER,Adult,Lahore,O5827,8/27/2023,Burger King,Pasta,Italian,2,522,Cash,12,Inactive,3,Delayed
C3152,OTHER,Teenager,Multan,O7152,8/27/2023,Subway,Burger,Chinese,3,768.49,Wallet,40,Inactive,5,Delivered
C5009,MALE,Teenager,Islamabad,O9009,8/27/2023,Pizza Hut,Pizza,Italian,3,795.3,Card,15,Inactive,4,Delayed
C4046,OTHER,Adult,Karachi,O8046,8/27/2023,Subway,Sandwich,Continental,4,1226.08,Cash,32,Active,4,Delivered
C5796,OTHER,Adult,Islamabad,O9796,8/27/2024,KFC,Pizza,Continental,3,244.37,Cash,38,Inactive,5,Cancelled
C6539,MALE,Senior,Islamabad,O10539,8/27/2024,McDonald's,Burger,Chinese,3,454.92,Card,22,Inactive,1,Cancelled
C1172,OTHER,Teenager,Karachi,O5172,8/27/2024,McDonald's,Pasta,Continental,4,463.36,Cash,23,Inactive,5,Delayed
C4575,FEMALE,Senior,Karachi,O8575,8/27/2024,Burger King,Sandwich,Fast Food,4,670.74,Card,6,Active,4,Delivered
C1657,MALE,Adult,Karachi,O5657,8/27/2024,Pizza Hut,Sandwich,Dessert,3,954.71,Card,8,Active,1,Cancelled
C5493,MALE,Adult,Peshawar,O9493,8/27/2024,KFC,Sandwich,Italian,4,1244.28,Card,25,Active,3,Delayed
C1408,MALE,Teenager,Islamabad,O5408,8/27/2024,KFC,Fries,Chinese,4,1331.15,Cash,27,Inactive,1,Delivered
C4337,MALE,Adult,Multan,O8337,8/27/2024,McDonald's,Pizza,Fast Food,1,1415.56,Card,6,Inactive,3,Delayed
C6011,MALE,Teenager,Peshawar,O10011,8/27/2024,Burger King,Fries,Continental,4,1418.31,Wallet,7,Inactive,5,Delayed
C6818,MALE,Adult,Islamabad,O10818,8/28/2023,Subway,Pasta,Chinese,2,118.82,Card,12,Active,1,Cancelled
C4203,MALE,Adult,Multan,O8203,8/28/2023,KFC,Pizza,Italian,5,167.62,Card,13,Active,4,Delivered
C6804,FEMALE,Adult,Peshawar,O10804,8/28/2023,Burger King,Burger,Continental,3,931.02,Wallet,30,Inactive,3,Delayed
C5845,OTHER,Senior,Multan,O9845,8/28/2023,Subway,Sandwich,Fast Food,3,1056.2,Card,26,Active,5,Cancelled
C6194,FEMALE,Adult,Lahore,O10194,8/28/2023,Subway,Fries,Continental,3,1120.65,Card,46,Active,4,Cancelled
C1490,OTHER,Senior,Lahore,O5490,8/28/2023,Pizza Hut,Pizza,Fast Food,2,1431.45,Wallet,15,Inactive,4,Cancelled
C1418,MALE,Teenager,Lahore,O5418,8/28/2024,Pizza Hut,Pasta,Continental,2,482.56,Cash,39,Inactive,2,Delayed
C1882,MALE,Adult,Lahore,O5882,8/28/2024,Subway,Fries,Fast Food,4,645.32,Wallet,26,Inactive,3,Cancelled
C6736,OTHER,Senior,Islamabad,O10736,8/28/2024,Subway,Pasta,Chinese,2,685.75,Wallet,6,Active,3,Delivered
C6499,FEMALE,Teenager,Karachi,O10499,8/28/2024,Burger King,Pasta,Continental,3,815.41,Wallet,18,Active,4,Delayed
C2187,FEMALE,Senior,Lahore,O6187,8/28/2024,Burger King,Burger,Chinese,1,1061.75,Wallet,41,Inactive,2,Delayed
C5754,OTHER,Senior,Peshawar,O9754,8/28/2024,Subway,Fries,Continental,1,1229.1,Wallet,18,Inactive,5,Cancelled
C4013,OTHER,Senior,Islamabad,O8013,8/28/2024,Burger King,Pizza,Italian,5,1279.01,Cash,25,Inactive,2,Cancelled
C4704,MALE,Senior,Peshawar,O8704,8/28/2024,McDonald's,Pizza,Fast Food,1,1388.82,Card,4,Inactive,1,Cancelled
C5682,OTHER,Teenager,Peshawar,O9682,8/28/2024,KFC,Fries,Continental,1,1392.6,Card,6,Inactive,4,Delayed
C2583,FEMALE,Adult,Karachi,O6583,8/29/2023,Pizza Hut,Pasta,Fast Food,1,492.46,Cash,10,Active,1,Delivered
C5179,MALE,Adult,Multan,O9179,8/29/2023,McDonald's,Pasta,Fast Food,1,1033.71,Card,47,Active,2,Delivered
C5895,FEMALE,Adult,Karachi,O9895,8/29/2023,McDonald's,Pasta,Chinese,2,1221.24,Cash,13,Active,4,Cancelled
C1891,MALE,Teenager,Multan,O5891,8/29/2023,Pizza Hut,Pasta,Chinese,5,1275.96,Card,28,Inactive,2,Delivered
C1972,MALE,Teenager,Multan,O5972,8/29/2023,McDonald's,Sandwich,Chinese,1,1462.99,Wallet,36,Inactive,4,Cancelled
C3528,FEMALE,Adult,Islamabad,O7528,8/29/2024,KFC,Fries,Dessert,2,162.61,Cash,10,Inactive,1,Cancelled
C2000,FEMALE,Senior,Islamabad,O6000,8/29/2024,McDonald's,Sandwich,Chinese,3,233.22,Card,38,Inactive,3,Cancelled
C2980,FEMALE,Teenager,Multan,O6980,8/29/2024,Burger King,Pasta,Dessert,3,439.68,Wallet,18,Active,1,Delivered
C2120,MALE,Adult,Multan,O6120,8/29/2024,KFC,Fries,Italian,1,467.23,Card,8,Active,3,Cancelled
C2557,FEMALE,Senior,Multan,O6557,8/29/2024,Burger King,Fries,Fast Food,3,532.51,Cash,48,Inactive,3,Delayed
C4421,OTHER,Adult,Karachi,O8421,8/29/2024,McDonald's,Fries,Chinese,1,734.61,Wallet,34,Inactive,4,Cancelled
C1723,OTHER,Adult,Islamabad,O5723,8/29/2024,Subway,Pasta,Continental,2,1404.74,Wallet,21,Inactive,3,Delayed
C3797,OTHER,Teenager,Islamabad,O7797,8/30/2023,Burger King,Burger,Chinese,3,266.63,Wallet,13,Active,2,Cancelled
C3147,FEMALE,Adult,Islamabad,O7147,8/30/2023,Burger King,Pizza,Continental,4,299.44,Cash,27,Inactive,3,Delivered
C3011,MALE,Teenager,Islamabad,O7011,8/30/2023,KFC,Pizza,Italian,4,343.94,Cash,20,Active,3,Cancelled
C3379,OTHER,Adult,Peshawar,O7379,8/30/2023,McDonald's,Burger,Italian,3,519.94,Card,30,Active,1,Delivered
C5922,OTHER,Adult,Islamabad,O9922,8/30/2023,Pizza Hut,Fries,Dessert,3,622.55,Cash,32,Active,3,Delayed
C5286,OTHER,Adult,Peshawar,O9286,8/30/2023,KFC,Fries,Continental,4,1052.03,Cash,44,Inactive,4,Delivered
C4465,FEMALE,Adult,Islamabad,O8465,8/30/2023,Burger King,Pizza,Italian,2,1296.57,Card,16,Inactive,3,Cancelled
C3256,OTHER,Senior,Islamabad,O7256,8/30/2023,Pizza Hut,Pasta,Dessert,3,1310.72,Wallet,41,Active,3,Cancelled
C2727,OTHER,Senior,Karachi,O6727,8/30/2023,Subway,Pizza,Continental,1,1416.38,Wallet,27,Inactive,3,Cancelled
C1178,FEMALE,Adult,Lahore,O5178,8/30/2024,Pizza Hut,Sandwich,Chinese,3,125.52,Wallet,22,Active,2,Delayed
C3128,MALE,Adult,Islamabad,O7128,8/30/2024,Subway,Pizza,Chinese,1,213.48,Wallet,10,Inactive,1,Delivered
C1059,MALE,Teenager,Karachi,O5059,8/30/2024,Burger King,Burger,Dessert,2,408.57,Card,29,Inactive,4,Cancelled
C5111,MALE,Adult,Islamabad,O9111,8/30/2024,Burger King,Pizza,Continental,4,415.68,Card,13,Inactive,2,Cancelled
C1794,OTHER,Senior,Karachi,O5794,8/30/2024,KFC,Pasta,Fast Food,3,445.62,Cash,28,Inactive,4,Delayed
C3404,MALE,Senior,Lahore,O7404,8/30/2024,KFC,Pasta,Italian,5,522.36,Cash,12,Inactive,1,Cancelled
C6583,MALE,Adult,Lahore,O10583,8/30/2024,Burger King,Pasta,Chinese,5,530.44,Wallet,2,Active,4,Delivered
C2752,OTHER,Teenager,Peshawar,O6752,8/30/2024,KFC,Sandwich,Dessert,5,775.73,Card,14,Active,3,Cancelled
C6384,MALE,Adult,Karachi,O10384,8/30/2024,Pizza Hut,Sandwich,Dessert,5,824.82,Cash,22,Active,5,Delivered
C4121,MALE,Teenager,Karachi,O8121,8/30/2024,Subway,Fries,Italian,3,894.05,Cash,37,Inactive,2,Cancelled
C2528,OTHER,Senior,Peshawar,O6528,8/30/2024,McDonald's,Pizza,Fast Food,3,1140.72,Cash,32,Inactive,1,Cancelled
C6668,OTHER,Senior,Lahore,O10668,8/31/2023,Pizza Hut,Burger,Fast Food,2,181.27,Cash,12,Inactive,5,Cancelled
C6686,FEMALE,Senior,Peshawar,O10686,8/31/2023,KFC,Burger,Fast Food,1,397.47,Wallet,5,Active,1,Cancelled
C4554,OTHER,Teenager,Lahore,O8554,8/31/2023,Subway,Sandwich,Continental,5,575.25,Card,8,Active,1,Cancelled
C1557,FEMALE,Teenager,Peshawar,O5557,8/31/2023,Burger King,Pizza,Chinese,1,1071.22,Cash,5,Inactive,5,Delivered
C1207,OTHER,Teenager,Peshawar,O5207,8/31/2023,McDonald's,Pizza,Italian,4,1143.99,Wallet,26,Inactive,4,Delivered
C3239,FEMALE,Senior,Lahore,O7239,8/31/2023,Pizza Hut,Fries,Chinese,5,1475.86,Card,13,Active,4,Cancelled
C1842,FEMALE,Teenager,Lahore,O5842,8/31/2023,Pizza Hut,Pasta,Dessert,3,1487.08,Cash,2,Active,5,Delivered
C6466,OTHER,Senior,Islamabad,O10466,8/31/2023,KFC,Fries,Chinese,1,1492.84,Wallet,50,Active,1,Cancelled
C5757,OTHER,Teenager,Karachi,O9757,8/31/2024,McDonald's,Sandwich,Continental,2,489.05,Card,6,Active,5,Delayed
C5938,FEMALE,Teenager,Islamabad,O9938,8/31/2024,Pizza Hut,Sandwich,Continental,3,691.35,Card,41,Active,2,Delivered
C3002,OTHER,Adult,Lahore,O7002,8/31/2024,McDonald's,Sandwich,Fast Food,1,1231.63,Cash,26,Active,5,Delivered
C1030,OTHER,Adult,Lahore,O5030,8/31/2024,Burger King,Sandwich,Continental,1,1269.19,Cash,36,Active,1,Cancelled
C6335,OTHER,Senior,Lahore,O10335,9/13/2023,Subway,Burger,Continental,1,390.24,Cash,49,Inactive,1,Delayed
C6700,MALE,Adult,Islamabad,O10700,9/13/2023,McDonald's,Fries,Dessert,4,483.89,Cash,11,Active,2,Delayed
C3778,FEMALE,Teenager,Lahore,O7778,9/13/2023,Subway,Sandwich,Chinese,4,802.86,Wallet,44,Active,4,Delayed
C5371,OTHER,Adult,Karachi,O9371,9/13/2023,McDonald's,Fries,Fast Food,2,899.49,Card,29,Active,3,Delayed
C3605,FEMALE,Adult,Lahore,O7605,9/13/2023,Subway,Fries,Italian,5,1070.43,Wallet,20,Active,4,Delayed
C5102,MALE,Adult,Multan,O9102,9/13/2023,Burger King,Pizza,Chinese,3,1275.91,Card,33,Active,4,Delayed
C5964,MALE,Senior,Karachi,O9964,9/13/2023,Subway,Pasta,Italian,3,1382.02,Wallet,6,Inactive,1,Cancelled
C1875,MALE,Teenager,Lahore,O5875,9/13/2023,KFC,Burger,Chinese,5,1454.36,Card,32,Inactive,4,Cancelled
C2281,OTHER,Teenager,Lahore,O6281,9/13/2024,Subway,Fries,Chinese,5,245.89,Wallet,11,Inactive,4,Cancelled
C3386,MALE,Adult,Peshawar,O7386,9/13/2024,KFC,Pizza,Italian,3,280.29,Wallet,28,Active,1,Delayed
C6420,MALE,Adult,Karachi,O10420,9/13/2024,Pizza Hut,Sandwich,Dessert,4,312.95,Wallet,9,Active,5,Delayed
C3192,FEMALE,Adult,Lahore,O7192,9/13/2024,Pizza Hut,Fries,Dessert,2,323.84,Card,27,Inactive,4,Cancelled
C2569,MALE,Adult,Karachi,O6569,9/13/2024,McDonald's,Burger,Fast Food,4,495.56,Cash,17,Active,4,Cancelled
C6331,MALE,Adult,Karachi,O10331,9/13/2024,Burger King,Pasta,Chinese,2,498.36,Cash,31,Active,5,Delivered
C1234,OTHER,Teenager,Islamabad,O5234,9/13/2024,Subway,Pizza,Chinese,3,947.92,Wallet,17,Active,1,Delayed
C6522,OTHER,Senior,Multan,O10522,9/13/2024,Pizza Hut,Pasta,Continental,3,973.67,Cash,8,Inactive,3,Delayed
C3531,MALE,Teenager,Lahore,O7531,9/13/2024,KFC,Sandwich,Fast Food,1,1061.36,Wallet,29,Active,3,Delayed
C2546,FEMALE,Senior,Islamabad,O6546,9/13/2024,Burger King,Burger,Italian,1,1119.25,Cash,34,Inactive,4,Delayed
C2318,FEMALE,Teenager,Karachi,O6318,9/13/2024,KFC,Burger,Fast Food,4,1183.63,Cash,20,Active,5,Delayed
C5225,FEMALE,Adult,Peshawar,O9225,9/13/2024,Pizza Hut,Pizza,Chinese,5,1246.37,Card,25,Active,3,Delivered
C3137,MALE,Senior,Karachi,O7137,9/13/2024,Subway,Burger,Continental,4,1263.6,Card,38,Active,2,Delivered
C5844,FEMALE,Senior,Peshawar,O9844,9/13/2024,Burger King,Pasta,Continental,2,1309.17,Cash,9,Active,5,Delivered
C4010,MALE,Senior,Lahore,O8010,9/13/2024,Pizza Hut,Pizza,Italian,2,1406.72,Wallet,50,Active,2,Cancelled
C5563,MALE,Teenager,Karachi,O9563,9/14/2023,Subway,Burger,Fast Food,2,502.9,Wallet,32,Inactive,2,Delivered
C3554,MALE,Teenager,Karachi,O7554,9/14/2023,Pizza Hut,Burger,Fast Food,2,940.68,Card,49,Inactive,4,Delivered
C6465,FEMALE,Senior,Karachi,O10465,9/14/2023,McDonald's,Pizza,Chinese,3,952.38,Card,31,Active,3,Delivered
C3507,MALE,Senior,Islamabad,O7507,9/14/2023,Subway,Pasta,Fast Food,3,1023.64,Wallet,24,Active,5,Delayed
C6883,OTHER,Senior,Peshawar,O10883,9/14/2023,Burger King,Pizza,Chinese,1,1116.09,Card,14,Active,2,Cancelled
C4282,FEMALE,Senior,Lahore,O8282,9/14/2023,Subway,Pasta,Fast Food,4,1125.3,Cash,1,Inactive,2,Cancelled
C6797,OTHER,Senior,Peshawar,O10797,9/14/2023,Subway,Pizza,Italian,3,1262.54,Card,39,Active,1,Cancelled
C2306,OTHER,Senior,Multan,O6306,9/14/2023,McDonald's,Fries,Fast Food,4,1264.25,Cash,26,Inactive,1,Cancelled
C4819,FEMALE,Teenager,Islamabad,O8819,9/14/2023,Pizza Hut,Pizza,Chinese,3,1317.92,Card,19,Active,3,Delayed
C1905,FEMALE,Senior,Multan,O5905,9/14/2023,McDonald's,Pizza,Fast Food,5,1335.23,Wallet,11,Active,5,Delivered
C2556,FEMALE,Senior,Islamabad,O6556,9/14/2023,Pizza Hut,Pasta,Italian,1,1352.98,Wallet,42,Active,3,Delivered
C6427,FEMALE,Teenager,Peshawar,O10427,9/14/2024,McDonald's,Pizza,Fast Food,5,326.68,Card,3,Inactive,3,Delivered
C4502,OTHER,Senior,Multan,O8502,9/14/2024,KFC,Sandwich,Italian,2,782.07,Cash,1,Active,3,Cancelled
C5073,FEMALE,Adult,Islamabad,O9073,9/14/2024,Subway,Fries,Chinese,1,856.06,Cash,19,Active,2,Cancelled
C4310,OTHER,Senior,Karachi,O8310,9/14/2024,McDonald's,Pizza,Dessert,1,960.92,Card,26,Active,1,Cancelled
C6899,FEMALE,Senior,Multan,O10899,9/14/2024,Burger King,Pizza,Fast Food,2,976.82,Cash,15,Active,1,Delivered
C3652,FEMALE,Adult,Islamabad,O7652,9/14/2024,KFC,Sandwich,Italian,1,1438.9,Cash,1,Active,3,Delayed
C2656,MALE,Teenager,Karachi,O6656,9/14/2024,KFC,Burger,Italian,3,1456.7,Card,46,Active,3,Delivered
C6840,OTHER,Senior,Multan,O10840,9/15/2023,Subway,Burger,Chinese,2,489.76,Wallet,26,Active,5,Cancelled
C1366,OTHER,Senior,Multan,O5366,9/15/2023,Subway,Burger,Chinese,5,532.27,Cash,4,Active,1,Cancelled
C3174,OTHER,Senior,Multan,O7174,9/15/2023,McDonald's,Burger,Fast Food,3,1016.5,Card,23,Inactive,3,Delayed
C4309,MALE,Teenager,Lahore,O8309,9/15/2023,Pizza Hut,Fries,Italian,4,1072.07,Card,24,Active,4,Delivered
C3821,OTHER,Senior,Peshawar,O7821,9/15/2023,Burger King,Burger,Continental,4,1219.14,Wallet,48,Inactive,2,Delivered
C4516,OTHER,Senior,Islamabad,O8516,9/15/2023,Subway,Burger,Continental,4,1364.01,Wallet,48,Inactive,1,Delivered
C2848,MALE,Teenager,Lahore,O6848,9/15/2023,McDonald's,Pizza,Dessert,1,1419.33,Cash,48,Active,5,Delayed
C2765,OTHER,Teenager,Lahore,O6765,9/15/2023,Pizza Hut,Fries,Fast Food,3,1435.15,Cash,31,Active,4,Delivered
C2373,MALE,Adult,Karachi,O6373,9/15/2024,McDonald's,Burger,Dessert,2,143.74,Card,17,Active,1,Delayed
C5753,FEMALE,Teenager,Islamabad,O9753,9/15/2024,Subway,Fries,Chinese,4,461.63,Card,4,Inactive,3,Delivered
C2549,OTHER,Senior,Islamabad,O6549,9/15/2024,McDonald's,Pasta,Chinese,4,468.47,Cash,50,Inactive,5,Delivered
C3803,MALE,Adult,Islamabad,O7803,9/15/2024,McDonald's,Burger,Italian,2,529.85,Cash,39,Active,4,Delivered
C1986,MALE,Teenager,Lahore,O5986,9/15/2024,McDonald's,Fries,Continental,2,695.78,Card,13,Inactive,1,Delayed
C1344,OTHER,Senior,Multan,O5344,9/15/2024,Subway,Sandwich,Continental,4,712.83,Cash,19,Inactive,4,Cancelled
C5041,OTHER,Teenager,Lahore,O9041,9/15/2024,McDonald's,Sandwich,Continental,2,744.73,Card,5,Inactive,1,Delivered
C4043,MALE,Senior,Multan,O8043,9/15/2024,McDonald's,Fries,Dessert,4,806.84,Wallet,45,Active,5,Cancelled
C5147,MALE,Senior,Lahore,O9147,9/15/2024,Pizza Hut,Fries,Chinese,3,992.78,Cash,5,Inactive,2,Delayed
C2950,OTHER,Adult,Karachi,O6950,9/15/2024,KFC,Sandwich,Italian,1,1003.7,Wallet,48,Inactive,3,Delayed
C3450,FEMALE,Teenager,Lahore,O7450,9/15/2024,Pizza Hut,Pasta,Italian,4,1096.24,Card,37,Inactive,3,Cancelled
C4540,MALE,Senior,Multan,O8540,9/16/2023,KFC,Sandwich,Dessert,2,179.31,Card,17,Active,5,Delayed
C2277,MALE,Senior,Peshawar,O6277,9/16/2023,KFC,Fries,Chinese,1,184.89,Wallet,9,Active,2,Delivered
C5702,OTHER,Senior,Multan,O9702,9/16/2023,Burger King,Pasta,Dessert,4,200.97,Wallet,3,Inactive,5,Delayed
C5285,FEMALE,Senior,Karachi,O9285,9/16/2023,Pizza Hut,Burger,Fast Food,2,209.07,Wallet,23,Active,2,Delivered
C6262,FEMALE,Senior,Multan,O10262,9/16/2023,KFC,Pasta,Fast Food,2,257.44,Card,41,Active,4,Delivered
C2711,OTHER,Adult,Islamabad,O6711,9/16/2023,Subway,Burger,Continental,2,647.62,Wallet,16,Inactive,5,Delayed
C4401,MALE,Adult,Karachi,O8401,9/16/2023,KFC,Burger,Italian,3,923.55,Cash,18,Inactive,2,Cancelled
C6165,FEMALE,Teenager,Karachi,O10165,9/16/2023,Burger King,Fries,Dessert,4,1074.93,Card,5,Active,3,Cancelled
C1053,FEMALE,Senior,Islamabad,O5053,9/16/2023,Subway,Sandwich,Continental,1,1094.1,Wallet,39,Active,4,Delayed
C4472,MALE,Adult,Multan,O8472,9/16/2023,Subway,Burger,Italian,4,1161.7,Wallet,21,Active,5,Delivered
C1702,FEMALE,Senior,Multan,O5702,9/16/2023,Pizza Hut,Sandwich,Chinese,1,1266.44,Wallet,3,Inactive,5,Delayed
C2317,MALE,Adult,Karachi,O6317,9/16/2023,McDonald's,Pizza,Continental,4,1314.73,Wallet,18,Active,5,Delivered
C2105,OTHER,Senior,Islamabad,O6105,9/16/2024,KFC,Fries,Fast Food,5,217.26,Card,9,Active,5,Delivered
C4674,OTHER,Senior,Karachi,O8674,9/16/2024,Subway,Sandwich,Continental,2,251.4,Card,47,Active,5,Delayed
C2844,FEMALE,Teenager,Karachi,O6844,9/16/2024,McDonald's,Pizza,Italian,1,304.61,Wallet,43,Inactive,5,Delivered
C2875,OTHER,Adult,Islamabad,O6875,9/16/2024,Pizza Hut,Pasta,Chinese,3,508.78,Card,3,Active,2,Delayed
C2117,OTHER,Adult,Peshawar,O6117,9/16/2024,Burger King,Pizza,Italian,3,580.71,Wallet,4,Inactive,4,Delivered
C6341,OTHER,Senior,Multan,O10341,9/16/2024,McDonald's,Pizza,Italian,4,606.63,Wallet,26,Active,2,Delayed
C4573,OTHER,Teenager,Peshawar,O8573,9/16/2024,Subway,Pizza,Continental,2,725.62,Cash,22,Active,5,Delivered
C2455,MALE,Teenager,Islamabad,O6455,9/16/2024,Pizza Hut,Sandwich,Continental,2,808.38,Card,36,Inactive,4,Delayed
C6893,FEMALE,Adult,Peshawar,O10893,9/16/2024,Subway,Pasta,Dessert,5,1129.1,Wallet,24,Inactive,3,Delivered
C4708,MALE,Teenager,Multan,O8708,9/16/2024,KFC,Pizza,Chinese,5,1461.19,Wallet,17,Inactive,2,Delayed
C1993,OTHER,Senior,Peshawar,O5993,9/17/2023,Burger King,Pizza,Fast Food,1,219.65,Wallet,14,Active,3,Delayed
C6496,MALE,Adult,Lahore,O10496,9/17/2023,Burger King,Pizza,Continental,2,226.01,Cash,30,Active,1,Cancelled
C6047,FEMALE,Teenager,Multan,O10047,9/17/2023,Pizza Hut,Fries,Continental,4,293.44,Wallet,30,Inactive,1,Delivered
C5266,FEMALE,Adult,Lahore,O9266,9/17/2023,Pizza Hut,Pasta,Chinese,5,690.91,Cash,14,Active,3,Delayed
C6159,FEMALE,Adult,Islamabad,O10159,9/17/2023,Subway,Fries,Chinese,2,831.6,Wallet,12,Active,4,Delayed
C1698,MALE,Adult,Multan,O5698,9/17/2023,McDonald's,Burger,Dessert,4,1312.55,Card,39,Active,1,Delivered
C3170,MALE,Teenager,Islamabad,O7170,9/17/2023,KFC,Pasta,Dessert,1,1352.59,Wallet,45,Inactive,3,Delivered
C2896,OTHER,Teenager,Multan,O6896,9/17/2024,KFC,Sandwich,Chinese,1,128,Wallet,37,Active,4,Delayed
C6102,MALE,Teenager,Multan,O10102,9/17/2024,Pizza Hut,Pizza,Italian,5,192.08,Cash,44,Inactive,2,Cancelled
C3952,OTHER,Teenager,Lahore,O7952,9/17/2024,KFC,Pizza,Continental,5,245.62,Card,1,Inactive,4,Cancelled
C2658,OTHER,Adult,Islamabad,O6658,9/17/2024,McDonald's,Fries,Italian,3,315.37,Wallet,30,Active,4,Delayed
C4675,MALE,Senior,Islamabad,O8675,9/17/2024,Burger King,Burger,Continental,1,342.81,Card,48,Active,4,Cancelled
C3284,FEMALE,Adult,Islamabad,O7284,9/17/2024,KFC,Pizza,Fast Food,5,367.14,Wallet,17,Inactive,3,Delayed
C5878,OTHER,Adult,Karachi,O9878,9/17/2024,Pizza Hut,Pizza,Dessert,2,554.35,Card,31,Inactive,4,Cancelled
C3524,OTHER,Senior,Peshawar,O7524,9/17/2024,McDonald's,Fries,Chinese,1,727.3,Wallet,15,Inactive,5,Delayed
C2036,MALE,Teenager,Peshawar,O6036,9/17/2024,Subway,Pizza,Continental,2,758.21,Card,45,Inactive,2,Delayed
C5010,MALE,Adult,Islamabad,O9010,9/17/2024,McDonald's,Fries,Dessert,3,806.17,Wallet,20,Inactive,5,Delivered
C5100,MALE,Senior,Multan,O9100,9/17/2024,KFC,Fries,Dessert,1,844.59,Cash,1,Inactive,5,Cancelled
C1157,MALE,Senior,Multan,O5157,9/17/2024,Subway,Pasta,Italian,5,939.16,Card,14,Inactive,2,Delayed
